"DISSEMINATION_ID","ORIGINAL_DISSEMINATION_ID","ACTION","EXECUTION_TIMESTAMP","CLEARED","INDICATION_OF_COLLATERALIZATION","INDICATION_OF_END_USER_EXCEPTION","INDICATION_OF_OTHER_PRICE_AFFECTING_TERM","BLOCK_TRADES_AND_LARGE_NOTIONAL_OFF-FACILITY_SWAPS","EXECUTION_VENUE","EFFECTIVE_DATE","END_DATE","DAY_COUNT_CONVENTION","SETTLEMENT_CURRENCY","ASSET_CLASS","SUB-ASSET_CLASS_FOR_OTHER_COMMODITY","TAXONOMY","PRICE_FORMING_CONTINUATION_DATA","UNDERLYING_ASSET_1","UNDERLYING_ASSET_2","PRICE_NOTATION_TYPE","PRICE_NOTATION","ADDITIONAL_PRICE_NOTATION_TYPE","ADDITIONAL_PRICE_NOTATION","NOTIONAL_CURRENCY_1","NOTIONAL_CURRENCY_2","ROUNDED_NOTIONAL_AMOUNT_1","ROUNDED_NOTIONAL_AMOUNT_2","PAYMENT_FREQUENCY_1","PAYMENT_FREQUENCY_2","RESET_FREQUENCY_1","RESET_FREQUENCY_2","EMBEDED_OPTION","OPTION_STRIKE_PRICE","OPTION_TYPE","OPTION_FAMILY","OPTION_CURRENCY","OPTION_PREMIUM","OPTION_LOCK_PERIOD","OPTION_EXPIRATION_DATE","PRICE_NOTATION2_TYPE","PRICE_NOTATION2","PRICE_NOTATION3_TYPE","PRICE_NOTATION3"
"41980510","41980459","CANCEL","2016-02-09T22:11:56","C","","","N","N","OFF","2026-10-19","2031-10-19"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Trade","USD-LIBOR-BBA","FIXED","Percent","3.54","USD","4,307,155.9633","USD","USD","110,000,000","110,000,000","6M","6M","3M","","","","","","","","","","","","",""
"41980511","41980459","CORRECT","2016-02-09T22:11:56","C","","","N","N","OFF","2026-10-19","2031-10-19"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Trade","USD-LIBOR-BBA","FIXED","Percent","3.54","USD","4,307,155.9633","USD","USD","110,000,000","110,000,000","3M","6M","3M","","","","","","","","","","","","",""
"41980512","","NEW","2016-02-09T22:46:00","U","FC","","N","N","OFF","2016-02-10","2016-03-07","","","IR","","InterestRate:Exotic","Trade","","","Embedded","0","","","USD","","6,000,000","","12M","","","","","","C-","EU","","","2016-03-07","","","","",""
"41980514","","NEW","2016-02-09T22:36:39","U","UC","","N","N","ON","2016-02-12","2016-08-12"," ACT/365.FIXED","AUD","IR","","InterestRate:CrossCurrency:Basis","Trade","AUD-BBR-BBSW","USD-LIBOR-BBA","Percent","0.1025","","","AUD","USD","250,000,000","176,875,000","3M","3M","3M","3M","","","","","","","","","","","",""
"41980518","41960491","CANCEL","2016-02-09T14:37:31","C","UC","","Y","N","OFF","2015-04-08","2020-03-31"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Trade","FIXED","USD-LIBOR-BBA","Percent","1.514","USD","85,000","USD","USD","57,000,000","57,000,000","6M","3M","","3M","","","","","","","","","Percent","0","",""
"41980519","41960491","CORRECT","2016-02-09T14:37:31","C","UC","","Y","N","OFF","2015-04-08","2020-03-31"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Trade","FIXED","USD-LIBOR-BBA","Percent","1.514","USD","0","USD","USD","57,000,000","57,000,000","6M","3M","","3M","","","","","","","","","Percent","0","",""
"41980530","","NEW","2016-02-09T22:46:47","C","","","N","N","OFF","2016-06-14","2021-06-14"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Trade","USD-LIBOR-BBA","FIXED","Percent","1.762","","","USD","USD","4,000,000","4,000,000","3M","6M","3M","","","","","","","","","","","","",""
"41981070","","NEW","2016-02-09T23:04:19","C","","","N","N","OFF","2021-06-28","2026-06-28"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Trade","USD-LIBOR-BBA","FIXED","Percent","2.256","USD","350,500","USD","USD","30,000,000","30,000,000","3M","6M","3M","","","","","","","","","","","","",""
"41981074","","NEW","2016-02-09T22:27:03","C","","","N","N","OFF","2016-03-16","2021-03-17"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Amendment","USD-LIBOR-BBA","FIXED","Percent","1.701","","","USD","USD","6,000,000","6,000,000","3M","6M","3M","","","","","","","","","","","","",""
"41981076","41969009","CANCEL","2016-02-09T17:22:28","C","","","N","N","","2016-02-11","2030-05-04"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Trade","USD-LIBOR-BBA","FIXED","Percent","1.905","","","USD","USD","32,000,000","32,000,000","3M","6M","3M","","","","","","","","","","","","",""
"41981078","41969244","CANCEL","2016-02-09T17:28:53","C","","","N","N","","2016-02-11","2021-06-08"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Trade","USD-LIBOR-BBA","FIXED","Percent","1.188","","","USD","USD","94,000,000","94,000,000","3M","6M","3M","","","","","","","","","","","","",""
"41981079","41970049","CANCEL","2016-02-09T17:49:51","C","","","N","N","","2016-02-11","2021-06-06"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Trade","USD-LIBOR-BBA","FIXED","Percent","1.181","","","USD","USD","93,000,000","93,000,000","3M","6M","3M","","","","","","","","","","","","",""
"41981080","41970064","CANCEL","2016-02-09T17:50:41","C","","","N","N","","2015-10-06","2021-06-06"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Trade","USD-LIBOR-BBA","FIXED","Percent","1.395","USD","1,184,367.56757","USD","USD","93,000,000","93,000,000","3M","6M","3M","","","","","","","","","","","","",""
"41981081","41970316","CANCEL","2016-02-09T17:57:16","C","","","N","N","","2015-10-06","2021-06-08"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Trade","USD-LIBOR-BBA","FIXED","Percent","1.472","USD","1,545,000","USD","USD","94,000,000","94,000,000","3M","6M","3M","","","","","","","","","","","","",""
"41981083","","NEW","2016-02-09T23:05:13","U","UC","","Y","N","OFF","2016-02-26","2031-02-26"," 30/360","USD","IR","","InterestRate:Exotic","Trade","3mL+spread","","Percentage","0.1","","","USD","","2,000,000","","3M","3M","3M","3M","","","","","","","","","","","",""
"41981086","","NEW","2016-02-09T23:08:06","C","","","N","N","OFF","2016-03-16","2021-03-17"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Amendment","USD-LIBOR-BBA","FIXED","Percent","1.643","","","USD","USD","20,000,000","20,000,000","3M","6M","3M","","","","","","","","","","","","",""
"41981988","","NEW","2016-02-09T23:07:51","C","","","N","N","ON","2016-02-11","2020-02-11"," ACT/365.FIXED","AUD","IR","","InterestRate:IRSwap:FixedFloat","Trade","AUD-BBR-BBSW","FIXED","Percent","2.2275","","","AUD","AUD","120,000,000","120,000,000","6M","6M","6M","","","","","","","","","","","","",""
"41981989","","NEW","2016-02-09T23:18:43","C","","","N","N","OFF","2016-03-16","2021-03-17"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Amendment","USD-LIBOR-BBA","FIXED","Percent","1.7415","","","USD","USD","14,000,000","14,000,000","3M","6M","3M","","","","","","","","","","","","",""
"41981991","","NEW","2016-02-09T23:09:53","C","","","N","N","ON","2016-02-11","2021-02-11"," ACT/365.FIXED","AUD","IR","","InterestRate:IRSwap:FixedFloat","Trade","AUD-BBR-BBSW","FIXED","Percent","2.285","","","AUD","AUD","100,000,000","100,000,000","6M","6M","6M","","","","","","","","","","","","",""
"41982007","","NEW","2016-02-09T23:19:29","C","","","N","N","OFF","2016-03-16","2021-03-17"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Amendment","USD-LIBOR-BBA","FIXED","Percent","1.5817","","","USD","USD","16,000,000","16,000,000","3M","6M","3M","","","","","","","","","","","","",""
"41982014","","NEW","2016-02-09T23:20:13","C","","","N","N","OFF","2016-03-16","2021-03-17"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Amendment","USD-LIBOR-BBA","FIXED","Percent","1.5817","","","USD","USD","6,000,000","6,000,000","3M","6M","3M","","","","","","","","","","","","",""
"41982024","","NEW","2016-02-08T15:18:00","U","PC","","N","N","OFF","2016-02-15","2020-05-15"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Amendment","FIXED","USD-LIBOR-BBA","Percent","1.625","","","USD","USD","50,000,000","50,000,000","6M","3M","","3M","","","","","","","","","Percent","-0.015","",""
"41982025","","NEW","2016-02-08T15:18:00","U","PC","","N","N","OFF","2016-02-16","2020-05-15"," 30/360","USD","IR","","InterestRate:Option:Swaption","Amendment","USD-LIBOR-BBA","FIXED","Percent","1.625","","","USD","USD","50,000,000","50,000,000","3M","6M","3M","","EMBED1","1.625","XX","","","","2016-05-15","2016-05-15","Spread","-0.015","",""
"41982034","","NEW","2016-02-09T23:20:57","C","","","N","N","OFF","2016-03-16","2021-03-17"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Amendment","USD-LIBOR-BBA","FIXED","Percent","1.5817","","","USD","USD","3,000,000","3,000,000","3M","6M","3M","","","","","","","","","","","","",""
"41980533","41978597","CANCEL","2016-02-09T21:21:54","C","PC","","Y","N","OFF","2016-03-16","2018-03-16"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Trade","FIXED","USD-LIBOR-BBA","Percent","1.5","USD","1,004,329","USD","USD","70,000,000","70,000,000","6M","3M","","3M","","","","","","","","","Percent","0","",""
"41980534","41978597","CORRECT","2016-02-09T21:21:54","C","PC","","Y","N","OFF","2016-03-16","2018-03-16"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Trade","FIXED","USD-LIBOR-BBA","Percent","1.5","USD","0","USD","USD","70,000,000","70,000,000","6M","3M","","3M","","","","","","","","","Percent","0","",""
"41979395","","NEW","2016-02-09T22:19:16","U","FC","","N","Y","OFF","2016-03-03","2017-03-03"," ACT/365.FIXED","AUD","IR","","InterestRate:Option:Swaption","Trade","AUD-BBR-BBSW","FIXED","Percent","2","","","AUD","AUD","350,000,000+","350,000,000+","3M","3M","3M","","","2","RF","EU","AUD","105,000","","2016-03-02","","","",""
"41980570","41980530","CANCEL","2016-02-09T22:46:47","C","","","N","N","OFF","2016-06-14","2021-06-14"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Trade","USD-LIBOR-BBA","FIXED","Percent","1.762","","","USD","USD","4,000,000","4,000,000","3M","6M","3M","","","","","","","","","","","","",""
"41980571","41980530","CORRECT","2016-02-09T22:46:47","C","","","N","N","OFF","2016-06-14","2021-06-14"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Trade","USD-LIBOR-BBA","FIXED","Percent","1.762","USD","107,619.04762","USD","USD","4,000,000","4,000,000","3M","6M","3M","","","","","","","","","","","","",""
"41980577","41978767","CANCEL","2016-02-09T21:41:58","U","UC","","N","N","OFF","2016-03-16","2021-03-16"," 30/360","USD","IR","","InterestRate:Option:Swaption","Termination","FIXED","USD-LIBOR-BBA","Percent","1.3","","","USD","USD","5,000,000","5,000,000","6M","3M","","3M","","1.3","RF","EU","","0","","2016-03-14","","","",""
"41980578","41978770","CANCEL","2016-02-09T21:42:09","U","UC","","N","N","OFF","2016-03-30","2017-03-30"," 30/360","USD","IR","","InterestRate:Option:Swaption","Termination","FIXED","USD-LIBOR-BBA","Percent","0.74","","","USD","USD","10,000,000","10,000,000","6M","3M","","3M","","0.74","RF","EU","","0","","2016-03-24","","","",""
"41980579","41978770","CORRECT","2015-09-24T16:43:45","U","UC","","N","N","OFF","2016-03-30","2017-03-30"," 30/360","USD","IR","","InterestRate:Option:Swaption","Termination","FIXED","USD-LIBOR-BBA","Percent","0.74","USD","6,000","USD","USD","10,000,000","10,000,000","6M","3M","","3M","","0.74","RF","EU","","0","","2016-03-24","","","",""
"41980580","41978767","CORRECT","2016-02-09T21:41:58","U","UC","","N","N","OFF","2016-03-16","2021-03-16"," 30/360","USD","IR","","InterestRate:Option:Swaption","Termination","FIXED","USD-LIBOR-BBA","Percent","1.3","USD","48,000","USD","USD","5,000,000","5,000,000","6M","3M","","3M","","1.3","RF","EU","","0","","2016-03-14","","","",""
"41980581","41978766","CANCEL","2016-02-09T21:42:04","U","UC","","N","N","OFF","2016-03-08","2017-03-08"," 30/360","USD","IR","","InterestRate:Option:Swaption","Termination","FIXED","USD-LIBOR-BBA","Percent","0.59","","","USD","USD","20,000,000","20,000,000","6M","3M","","3M","","0.59","RF","EU","","0","","2016-03-04","","","",""
"41980582","41978765","CANCEL","2016-02-09T21:42:01","U","UC","","N","N","OFF","2016-03-08","2017-03-08"," 30/360","USD","IR","","InterestRate:Option:Swaption","Termination","FIXED","USD-LIBOR-BBA","Percent","0.75","","","USD","USD","10,000,000","10,000,000","6M","3M","","3M","","0.75","RF","EU","","0","","2016-03-04","","","",""
"41980583","41978762","CANCEL","2016-02-09T21:41:53","U","UC","","N","N","OFF","2016-03-16","2021-03-16"," 30/360","USD","IR","","InterestRate:Option:Swaption","Termination","FIXED","USD-LIBOR-BBA","Percent","2.25","USD","44,000","USD","USD","5,000,000","5,000,000","6M","3M","","3M","","2.25","PF","EU","","0","","2016-03-14","","","",""
"41980584","41978768","CANCEL","2016-02-09T21:42:06","U","UC","","N","N","OFF","2016-03-30","2017-03-30"," 30/360","USD","IR","","InterestRate:Option:Swaption","Termination","FIXED","USD-LIBOR-BBA","Percent","0.59","","","USD","USD","20,000,000","20,000,000","6M","3M","","3M","","0.59","RF","EU","","0","","2016-03-24","","","",""
"41980585","41978762","CORRECT","2016-02-09T21:41:53","U","UC","","N","N","OFF","2016-03-16","2021-03-16"," 30/360","USD","IR","","InterestRate:Option:Swaption","Termination","FIXED","USD-LIBOR-BBA","Percent","2.25","","","USD","USD","5,000,000","5,000,000","6M","3M","","3M","","2.25","PF","EU","","0","","2016-03-14","","","",""
"41980586","41978766","CORRECT","2015-09-04T20:40:31","U","UC","","N","N","OFF","2016-03-08","2017-03-08"," 30/360","USD","IR","","InterestRate:Option:Swaption","Termination","FIXED","USD-LIBOR-BBA","Percent","0.59","USD","2,000","USD","USD","20,000,000","20,000,000","6M","3M","","3M","","0.59","RF","EU","","0","","2016-03-04","","","",""
"41980587","41978765","CORRECT","2016-02-09T21:42:01","U","UC","","N","N","OFF","2016-03-08","2017-03-08"," 30/360","USD","IR","","InterestRate:Option:Swaption","Termination","FIXED","USD-LIBOR-BBA","Percent","0.75","USD","5,000","USD","USD","10,000,000","10,000,000","6M","3M","","3M","","0.75","RF","EU","","0","","2016-03-04","","","",""
"41980588","41978768","CORRECT","2015-09-24T16:43:34","U","UC","","N","N","OFF","2016-03-30","2017-03-30"," 30/360","USD","IR","","InterestRate:Option:Swaption","Termination","FIXED","USD-LIBOR-BBA","Percent","0.59","USD","5,000","USD","USD","20,000,000","20,000,000","6M","3M","","3M","","0.59","RF","EU","","0","","2016-03-24","","","",""
"41980589","41980579","CANCEL","2015-09-24T16:43:45","U","UC","","N","N","OFF","2016-03-30","2017-03-30"," 30/360","USD","IR","","InterestRate:Option:Swaption","Termination","FIXED","USD-LIBOR-BBA","Percent","0.74","USD","6,000","USD","USD","10,000,000","10,000,000","6M","3M","","3M","","0.74","RF","EU","","0","","2016-03-24","","","",""
"41980590","41980585","CANCEL","2016-02-09T21:41:53","U","UC","","N","N","OFF","2016-03-16","2021-03-16"," 30/360","USD","IR","","InterestRate:Option:Swaption","Termination","FIXED","USD-LIBOR-BBA","Percent","2.25","","","USD","USD","5,000,000","5,000,000","6M","3M","","3M","","2.25","PF","EU","","0","","2016-03-14","","","",""
"41980591","41980579","CORRECT","2016-02-09T21:42:09","U","UC","","N","N","OFF","2016-03-30","2017-03-30"," 30/360","USD","IR","","InterestRate:Option:Swaption","Termination","FIXED","USD-LIBOR-BBA","Percent","0.74","USD","6,000","USD","USD","10,000,000","10,000,000","6M","3M","","3M","","0.74","RF","EU","","0","","2016-03-24","","","",""
"41980592","41980585","CORRECT","2015-12-14T17:53:23","U","UC","","N","N","OFF","2016-03-16","2021-03-16"," 30/360","USD","IR","","InterestRate:Option:Swaption","Termination","FIXED","USD-LIBOR-BBA","Percent","2.25","","","USD","USD","5,000,000","5,000,000","6M","3M","","3M","","2.25","PF","EU","","0","","2016-03-14","","","",""
"41980593","41980586","CANCEL","2015-09-04T20:40:31","U","UC","","N","N","OFF","2016-03-08","2017-03-08"," 30/360","USD","IR","","InterestRate:Option:Swaption","Termination","FIXED","USD-LIBOR-BBA","Percent","0.59","USD","2,000","USD","USD","20,000,000","20,000,000","6M","3M","","3M","","0.59","RF","EU","","0","","2016-03-04","","","",""
"41980594","41980586","CORRECT","2016-02-09T21:42:04","U","UC","","N","N","OFF","2016-03-08","2017-03-08"," 30/360","USD","IR","","InterestRate:Option:Swaption","Termination","FIXED","USD-LIBOR-BBA","Percent","0.59","USD","2,000","USD","USD","20,000,000","20,000,000","6M","3M","","3M","","0.59","RF","EU","","0","","2016-03-04","","","",""
"41980595","41980588","CANCEL","2015-09-24T16:43:34","U","UC","","N","N","OFF","2016-03-30","2017-03-30"," 30/360","USD","IR","","InterestRate:Option:Swaption","Termination","FIXED","USD-LIBOR-BBA","Percent","0.59","USD","5,000","USD","USD","20,000,000","20,000,000","6M","3M","","3M","","0.59","RF","EU","","0","","2016-03-24","","","",""
"41980596","41980587","CANCEL","2016-02-09T21:42:01","U","UC","","N","N","OFF","2016-03-08","2017-03-08"," 30/360","USD","IR","","InterestRate:Option:Swaption","Termination","FIXED","USD-LIBOR-BBA","Percent","0.75","USD","5,000","USD","USD","10,000,000","10,000,000","6M","3M","","3M","","0.75","RF","EU","","0","","2016-03-04","","","",""
"41980597","41980588","CORRECT","2016-02-09T21:42:06","U","UC","","N","N","OFF","2016-03-30","2017-03-30"," 30/360","USD","IR","","InterestRate:Option:Swaption","Termination","FIXED","USD-LIBOR-BBA","Percent","0.59","USD","5,000","USD","USD","20,000,000","20,000,000","6M","3M","","3M","","0.59","RF","EU","","0","","2016-03-24","","","",""
"41980598","41980587","CORRECT","2015-09-04T20:40:43","U","UC","","N","N","OFF","2016-03-08","2017-03-08"," 30/360","USD","IR","","InterestRate:Option:Swaption","Termination","FIXED","USD-LIBOR-BBA","Percent","0.75","USD","5,000","USD","USD","10,000,000","10,000,000","6M","3M","","3M","","0.75","RF","EU","","0","","2016-03-04","","","",""
"41980599","41980580","CANCEL","2016-02-09T21:41:58","U","UC","","N","N","OFF","2016-03-16","2021-03-16"," 30/360","USD","IR","","InterestRate:Option:Swaption","Termination","FIXED","USD-LIBOR-BBA","Percent","1.3","USD","48,000","USD","USD","5,000,000","5,000,000","6M","3M","","3M","","1.3","RF","EU","","0","","2016-03-14","","","",""
"41980600","41980580","CORRECT","2015-12-14T17:53:12","U","UC","","N","N","OFF","2016-03-16","2021-03-16"," 30/360","USD","IR","","InterestRate:Option:Swaption","Termination","FIXED","USD-LIBOR-BBA","Percent","1.3","USD","48,000","USD","USD","5,000,000","5,000,000","6M","3M","","3M","","1.3","RF","EU","","0","","2016-03-14","","","",""
"41980604","","NEW","2016-02-08T14:56:00","U","PC","","N","N","OFF","2016-02-16","2019-11-15"," 30/360","USD","IR","","InterestRate:Option:Swaption","Amendment","USD-LIBOR-BBA","FIXED","Percent","1.5","","","USD","USD","50,000,000","50,000,000","3M","6M","3M","","EMBED1","1.5","XX","","","","2016-05-15","2016-05-15","Spread","-0.0175","",""
"41980608","41948304","CANCEL","2016-02-09T08:37:17","U","PC","","N","Y","OFF","2017-02-10","2018-02-10"," ACT/365.FIXED","AUD","IR","","InterestRate:Option:Swaption","Trade","AUD-BBR-BBSW","FIXED","Percent","1.3","","","AUD","AUD","350,000,000+","350,000,000+","3M","3M","3M","","","1.3","RF","EU","AUD","330,983.76028","","2017-02-09","","","",""
"41980609","41948304","CORRECT","2016-02-09T08:37:17","U","PC","","N","Y","OFF","2017-02-10","2018-02-10"," ACT/365.FIXED","AUD","IR","","InterestRate:Option:Swaption","Trade","AUD-BBR-BBSW","FIXED","Percent","1.3","","","AUD","AUD","350,000,000+","350,000,000+","3M","3M","3M","","","1.3","RF","EU","AUD","315,000","","2017-02-09","","","",""
"41980610","","NEW","2016-02-09T22:44:11","U","","Y","N","N","OFF","2016-04-01","2026-04-01"," ACT/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Trade","FIXED","USD-LIBOR-BBA","Percent","4.26","","","USD","USD","11,000,000","11,000,000","1M","1M","","1M","","","","","","","","","Percent","2.45","",""
"41980619","","NEW","2016-02-09T16:41:00","U","PC","","N","N","OFF","2016-02-26","2021-02-26"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Amendment","FIXED","USD-LIBOR-BBA","Percent","1.125","","","USD","USD","45,000,000","45,000,000","6M","3M","","3M","","","","","","","","","Percent","-0.03","",""
"41980620","","NEW","2015-10-07T18:15:33","U","PC","","N","Y","OFF","2015-10-25","2025-06-25"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Amendment","USD-LIBOR-BBA","FIXED","Percent","2.801","","","USD","USD","170,000,000+","170,000,000+","1M","1M","1M","","","","","","","","","","Percent","0.67","",""
"41980626","","NEW","2016-02-09T16:41:00","U","PC","","N","N","OFF","2016-02-26","2021-02-26"," 30/360","USD","IR","","InterestRate:Option:Swaption","Amendment","USD-LIBOR-BBA","FIXED","Percent","1.125","","","USD","USD","45,000,000","45,000,000","3M","6M","3M","","EMBED1","1.125","XX","","USD","59,250","2016-08-26","2016-08-26","Spread","-0.03","",""
"41980628","","NEW","2016-02-09T22:42:14","C","","","N","N","OFF","2016-02-11","2019-02-11"," ACT/365.FIXED","AUD","IR","","InterestRate:IRSwap:FixedFloat","Trade","AUD-BBR-BBSW","FIXED","Percent","2.025","","","AUD","AUD","83,000,000","83,000,000","3M","3M","3M","","","","","","","","","","","","",""
